time, gpsX, gpsY, compass, velX, velY, velHeading, combX, combY, combHeading, featX, featY, featHeading
52.423936, -1.828981, -6.325927, -3.697427, -0.680858, -6.084416, -3.598214, -2.972274, -5.835280, -3.848074, -3.511981, -1.461726, -4.548466
52.528357, -1.828981, -6.325927, -3.697427, -0.708873, -6.070399, -3.605504, -2.995953, -5.814771, -3.855364, -3.515483, -1.413800, -4.558057
52.637548, -1.828981, -6.325927, -3.697427, -0.738056, -6.055519, -3.613127, -3.020550, -5.793137, -3.862987, -3.517647, -1.407887, -4.561796
52.731002, -1.828981, -6.325927, -3.697427, -0.762949, -6.042621, -3.619651, -3.041481, -5.774484, -3.869512, -3.520991, -1.362052, -4.570826
52.835198, -1.828981, -6.325927, -3.697427, -0.790598, -6.028038, -3.626925, -3.064665, -5.753518, -3.876786, -3.522871, -1.356395, -4.574391
52.933939, -1.828981, -6.325927, -3.697427, -0.816704, -6.014039, -3.633819, -3.086499, -5.733498, -3.883679, -3.528570, -1.301021, -4.585066
53.047034, -3.218790, -4.993158, -3.697427, -0.846477, -5.997769, -3.641714, -3.112936, -5.699613, -3.891575, -3.529771, -1.296921, -4.587637
53.143243, -3.218790, -4.993158, -3.697427, -0.871711, -5.983759, -3.648431, -3.133923, -5.679798, -3.898291, -3.527375, -1.251233, -4.596414
53.252283, -3.218790, -4.993158, -3.738534, -0.900189, -5.967663, -3.656043, -3.157725, -5.657359, -3.897535, -3.524194, -1.263135, -4.588932
53.342832, -3.218790, -4.993158, -3.738534, -0.923795, -5.954221, -3.659204, -3.177431, -5.638662, -3.900696, -3.523123, -1.225847, -4.593294
53.448596, -3.218790, -4.993158, -3.738534, -0.951310, -5.938420, -3.662896, -3.200369, -5.616739, -3.904388, -3.522589, -1.227995, -4.591941
53.553175, -3.218790, -4.993158, -3.738534, -0.978459, -5.922696, -3.666547, -3.222970, -5.594979, -3.908038, -3.528987, -1.164677, -4.600340
53.662009, -3.218790, -4.993158, -3.738534, -1.006650, -5.906226, -3.670346, -3.246404, -5.572244, -3.911838, -3.528523, -1.166897, -4.598947
53.758119, -3.218790, -4.993158, -3.738534, -1.031497, -5.891597, -3.673701, -3.267031, -5.552098, -3.915192, -3.512803, -1.130161, -4.602296
53.858976, -3.651641, -5.377210, -3.738534, -1.057516, -5.876155, -3.677221, -3.294048, -5.528576, -3.918713, -3.512050, -1.134118, -4.599788
53.957758, -3.651641, -5.377210, -3.738534, -1.082948, -5.860942, -3.680669, -3.315104, -5.507722, -3.922161, -3.490490, -1.107545, -4.601297
54.070931, -3.651641, -5.377210, -3.738534, -1.112016, -5.843398, -3.684620, -3.339133, -5.483736, -3.926112, -3.490085, -1.109820, -4.599834
54.168152, -3.651641, -5.377210, -3.738534, -1.136935, -5.828242, -3.688014, -3.359704, -5.463060, -3.929505, -3.489732, -1.111790, -4.598568
54.276382, -3.651641, -5.377210, -3.635053, -1.164613, -5.811265, -3.691792, -3.382860, -5.440300, -3.918372, -3.461737, -1.116452, -4.580158
54.366628, -3.651641, -5.377210, -3.635053, -1.187646, -5.797037, -3.694942, -3.402109, -5.421261, -3.921522, -3.447466, -1.091187, -4.581983
54.474894, -3.651641, -5.377210, -3.635053, -1.215214, -5.779863, -3.698721, -3.425114, -5.398333, -3.925301, -3.447088, -1.093382, -4.580531
54.577482, -3.651641, -5.377210, -3.635053, -1.241278, -5.763497, -3.702302, -3.446835, -5.376530, -3.928882, -3.450937, -1.061185, -4.584348
54.686209, -3.173261, -5.258578, -3.635053, -1.268836, -5.746046, -3.706097, -3.465321, -5.351913, -3.932678, -3.450749, -1.062424, -4.583530
54.782675, -3.173261, -5.258578, -3.635053, -1.293233, -5.730481, -3.709465, -3.485598, -5.331265, -3.936045, -3.472258, -1.030224, -4.588514
54.888905, -3.173261, -5.258578, -3.635053, -1.320037, -5.713241, -3.713173, -3.507843, -5.308445, -3.939753, -3.471969, -1.032451, -4.587064
54.979736, -3.173261, -5.258578, -3.635053, -1.342908, -5.698428, -3.716344, -3.526802, -5.288872, -3.942924, -3.471969, -1.032451, -4.587064
55.089797, -3.173261, -5.258578, -3.635053, -1.370552, -5.680372, -3.720185, -3.549683, -5.265067, -3.946766, -3.471969, -1.032451, -4.587064
55.192505, -3.173261, -5.258578, -3.635053, -1.396288, -5.663430, -3.723771, -3.570956, -5.242777, -3.950351, -3.471969, -1.032451, -4.587064
55.294202, -3.173261, -5.258578, -3.997458, -1.421712, -5.646564, -3.727321, -3.591893, -5.220585, -3.956079, -3.471969, -1.032451, -4.587064
55.397752, -3.173261, -5.258578, -3.997458, -1.447536, -5.629298, -3.730935, -3.613129, -5.197912, -3.959693, -3.471969, -1.032451, -4.587064
55.499718, -3.630148, -4.938655, -3.997458, -1.472844, -5.612115, -3.738054, -3.633825, -5.171887, -3.966812, -3.471969, -1.032451, -4.587064
55.602337, -3.630148, -4.938655, -3.997458, -1.498190, -5.594640, -3.745218, -3.654547, -5.149119, -3.973976, -3.471969, -1.032451, -4.587064
55.710740, -3.630148, -4.938655, -3.997458, -1.524823, -5.575978, -3.752786, -3.676255, -5.124904, -3.981544, -3.471969, -1.032451, -4.587064
55.807603, -3.630148, -4.938655, -3.997458, -1.548508, -5.559142, -3.759548, -3.695505, -5.103136, -3.988306, -3.471969, -1.032451, -4.587064
55.916587, -3.630148, -4.938655, -3.997458, -1.574939, -5.539897, -3.770961, -3.716883, -5.078398, -3.999719, -3.471969, -1.032451, -4.587064
56.004446, -3.630148, -4.938655, -3.997458, -1.596103, -5.524187, -3.780162, -3.733933, -5.058297, -4.008920, -3.471969, -1.032451, -4.587064
56.116715, -3.630148, -4.938655, -3.997458, -1.622829, -5.503690, -3.795837, -3.755315, -5.032274, -4.024595, -3.471969, -1.032451, -4.587064
56.217544, -3.630148, -4.938655, -3.997458, -1.646570, -5.484946, -3.809916, -3.774187, -5.008634, -4.038674, -3.471969, -1.032451, -4.587064
56.319848, -3.164204, -4.971076, -3.991504, -1.670384, -5.465585, -3.824200, -3.783632, -4.984235, -4.049885, -3.471969, -1.032451, -4.587064
56.422555, -3.164204, -4.971076, -3.991504, -1.693940, -5.445723, -3.842126, -3.802145, -4.959606, -4.067811, -3.471969, -1.032451, -4.587064
56.521378, -3.164204, -4.971076, -3.991504, -1.716272, -5.426224, -3.859373, -3.819548, -4.935604, -4.085059, -3.471969, -1.032451, -4.587064
56.627394, -3.164204, -4.971076, -3.991504, -1.739838, -5.404865, -3.877877, -3.837737, -4.909513, -4.103562, -3.471969, -1.032451, -4.587064
56.735476, -3.164204, -4.971076, -3.991504, -1.763449, -5.382642, -3.896741, -3.855776, -4.882570, -4.122426, -3.471969, -1.032451, -4.587064
56.832138, -3.164204, -4.971076, -3.991504, -1.784226, -5.362413, -3.913611, -3.871500, -4.858204, -4.139297, -3.471969, -1.032451, -4.587064
56.940191, -3.164204, -4.971076, -3.991504, -1.807022, -5.339366, -3.932470, -3.888560, -4.830641, -4.158156, -3.471969, -1.032451, -4.587064
57.029328, -3.164204, -4.971076, -3.991504, -1.825529, -5.320064, -3.948028, -3.902278, -4.807687, -4.173713, -3.471969, -1.032451, -4.587064
57.144662, -3.532596, -5.015155, -3.991504, -1.848967, -5.294611, -3.968157, -3.913624, -4.781198, -4.193843, -3.471969, -1.032451, -4.587064
57.241833, -3.532596, -5.015155, -3.991504, -1.868348, -5.272836, -3.985117, -3.927641, -4.755637, -4.210802, -3.471969, -1.032451, -4.587064
57.349723, -3.532596, -5.015155, -4.132097, -1.889408, -5.248257, -4.003947, -3.942806, -4.727043, -4.224756, -3.471969, -1.032451, -4.587064
57.446959, -3.532596, -5.015155, -4.132097, -1.908009, -5.225786, -4.020918, -3.956034, -4.701044, -4.241727, -3.471969, -1.032451, -4.587064
57.549407, -3.532596, -5.015155, -4.132097, -1.927181, -5.201765, -4.038798, -3.969479, -4.673407, -4.259607, -3.471969, -1.032451, -4.587064
57.651649, -3.532596, -5.015155, -4.132097, -1.945884, -5.177454, -4.056643, -3.982403, -4.645590, -4.277452, -3.471969, -1.032451, -4.587064
57.759742, -3.532596, -5.015155, -4.132097, -1.965168, -5.151383, -4.075509, -3.995510, -4.615928, -4.296318, -3.471969, -1.032451, -4.587064
57.850064, -3.532596, -5.015155, -4.132097, -1.980937, -5.129348, -4.091273, -4.006069, -4.590974, -4.312082, -3.471969, -1.032451, -4.587064
57.964395, -4.723044, -4.267346, -4.132097, -2.000337, -5.101062, -4.111228, -4.029367, -4.554749, -4.332036, -3.471969, -1.032451, -4.587064
58.054215, -4.723044, -4.267346, -4.132097, -2.015227, -5.078604, -4.126904, -4.038977, -4.529575, -4.347713, -3.471969, -1.032451, -4.587064
58.169549, -4.723044, -4.267346, -4.132097, -2.033763, -5.049387, -4.147034, -4.050664, -4.497009, -4.367843, -3.471969, -1.032451, -4.587064
58.259993, -4.723044, -4.267346, -4.132097, -2.047935, -5.026250, -4.162819, -4.059424, -4.471329, -4.383628, -3.471969, -1.032451, -4.587064
58.374560, -4.723044, -4.267346, -4.948711, -2.065298, -4.996587, -4.182815, -4.068972, -4.438311, -4.430878, -3.471969, -1.032451, -4.587064
58.464970, -4.723044, -4.267346, -4.948711, -2.078628, -4.972966, -4.198594, -4.076095, -4.412140, -4.446658, -3.471969, -1.032451, -4.587064
58.573267, -4.723044, -4.267346, -4.948711, -2.094059, -4.944375, -4.217496, -4.084033, -4.380636, -4.465559, -3.471969, -1.032451, -4.587064
58.676518, -4.723044, -4.267346, -4.948711, -2.108276, -4.916856, -4.235517, -4.091059, -4.350468, -4.483580, -3.471969, -1.032451, -4.587064
58.784511, -5.516559, -3.619156, -4.948711, -2.122602, -4.887797, -4.254365, -4.119093, -4.308287, -4.502428, -3.471969, -1.032451, -4.587064
58.873899, -5.516559, -3.619156, -4.948711, -2.134083, -4.863563, -4.269966, -4.124272, -4.281976, -4.518029, -3.471969, -1.032451, -4.587064
58.989549, -5.516559, -3.619156, -4.948711, -2.148301, -4.831915, -4.290151, -4.130285, -4.247806, -4.538214, -3.471969, -1.032451, -4.587064
59.078855, -5.516559, -3.619156, -4.948711, -2.158898, -4.807308, -4.305738, -4.134516, -4.221350, -4.553801, -3.471969, -1.032451, -4.587064
59.194314, -5.516559, -3.619156, -4.948711, -2.171955, -4.775225, -4.325889, -4.139295, -4.187044, -4.573952, -3.471969, -1.032451, -4.587064
59.288878, -5.516559, -3.619156, -4.948711, -2.182213, -4.748776, -4.342394, -4.142746, -4.158885, -4.590457, -3.471969, -1.032451, -4.587064
59.399467, -5.516559, -3.619156, -4.804349, -2.193731, -4.717663, -4.357835, -4.145945, -4.125863, -4.615820, -3.471969, -1.032451, -4.587064
59.489843, -5.516559, -3.619156, -4.804349, -2.202823, -4.692120, -4.370454, -4.148218, -4.098846, -4.628439, -3.471969, -1.032451, -4.587064
59.596505, -3.751711, -3.242601, -4.804349, -2.213102, -4.661817, -4.385346, -4.144446, -4.054559, -4.643332, -3.471969, -1.032451, -4.587064
59.701861, -3.751711, -3.242601, -4.804349, -2.222925, -4.631775, -4.396379, -4.146278, -4.023005, -4.654365, -3.471969, -1.032451, -4.587064
59.809254, -3.751711, -3.242601, -4.804349, -2.232592, -4.601042, -4.407625, -4.147785, -3.990822, -4.665611, -3.471969, -1.032451, -4.587064
59.906498, -3.751711, -3.242601, -4.804349, -2.241157, -4.573154, -4.414414, -4.148951, -3.961672, -4.672400, -3.471969, -1.032451, -4.587064
60.014472, -3.751711, -3.242601, -4.804349, -2.250433, -4.542119, -4.421952, -4.150002, -3.929297, -4.679938, -3.471969, -1.032451, -4.587064
60.104447, -3.751711, -3.242601, -4.804349, -2.258000, -4.516209, -4.428234, -4.150709, -3.902314, -4.686219, -3.471969, -1.032451, -4.587064
60.219261, -3.751711, -3.242601, -4.804349, -2.267391, -4.483069, -4.436249, -4.151334, -3.867875, -4.694235, -3.471969, -1.032451, -4.587064
60.316277, -3.751711, -3.242601, -4.804349, -2.275137, -4.455014, -4.443022, -4.151665, -3.838773, -4.701008, -3.471969, -1.032451, -4.587064
60.424363, -4.527499, -4.141404, -4.843195, -2.283530, -4.423693, -4.450568, -4.157210, -3.811373, -4.715286, -3.471969, -1.032451, -4.587064
60.521644, -4.527499, -4.141404, -4.843195, -2.290892, -4.395453, -4.457359, -4.156927, -3.782190, -4.722077, -3.471969, -1.032451, -4.587064
60.623947, -4.527499, -4.141404, -4.843195, -2.298422, -4.365700, -4.464502, -4.156411, -3.751503, -4.729219, -3.471969, -1.032451, -4.587064
60.726406, -4.527499, -4.141404, -4.843195, -2.305751, -4.335849, -4.471655, -4.155674, -3.720774, -4.736372, -3.471969, -1.032451, -4.587064
60.834553, -4.527499, -4.141404, -4.843195, -2.313248, -4.304283, -4.479205, -4.154651, -3.688346, -4.743922, -3.471969, -1.032451, -4.587064
60.929873, -4.527499, -4.141404, -4.843195, -2.319763, -4.276439, -4.482532, -4.153654, -3.659768, -4.747250, -3.471969, -1.032451, -4.587064
61.032954, -4.527499, -4.141404, -4.843195, -2.326701, -4.246303, -4.486130, -4.152465, -3.628866, -4.750848, -3.471969, -1.032451, -4.587064
61.131654, -4.527499, -4.141404, -4.843195, -2.333244, -4.217425, -4.489575, -4.151225, -3.599282, -4.754293, -3.471969, -1.032451, -4.587064
61.244151, -3.556976, -3.146374, -4.843195, -2.340572, -4.184481, -4.493502, -4.140788, -3.559281, -4.758220, -3.471969, -1.032451, -4.587064
61.333578, -3.556976, -3.146374, -4.843195, -2.346316, -4.158275, -4.496624, -4.139475, -3.532485, -4.761342, -3.471969, -1.032451, -4.587064
61.449178, -3.556976, -3.146374, -4.548208, -2.353604, -4.124370, -4.500659, -4.138014, -3.497836, -4.754519, -3.471969, -1.032451, -4.587064
61.546117, -3.556976, -3.146374, -4.548208, -2.359619, -4.095917, -4.504043, -4.136691, -3.468784, -4.757903, -3.471969, -1.032451, -4.587064
61.647782, -3.556976, -3.146374, -4.548208, -2.365822, -4.066055, -4.507592, -4.135196, -3.438321, -4.761451, -3.471969, -1.032451, -4.587064
61.751035, -3.556976, -3.146374, -4.548208, -2.372012, -4.035703, -4.511196, -4.133565, -3.407388, -4.765056, -3.471969, -1.032451, -4.587064
61.855775, -3.556976, -3.146374, -4.548208, -2.378179, -4.004893, -4.514852, -4.131796, -3.376016, -4.768712, -3.471969, -1.032451, -4.587064
61.956154, -3.556976, -3.146374, -4.548208, -2.383985, -3.975344, -4.518356, -4.129996, -3.345956, -4.772216, -3.471969, -1.032451, -4.587064
62.057738, -3.199848, -3.824726, -4.548208, -2.389755, -3.945420, -4.521902, -4.114142, -3.323180, -4.775762, -3.471969, -1.032451, -4.587064
62.156516, -3.199848, -3.824726, -4.548208, -2.395265, -3.916303, -4.525350, -4.112164, -3.293613, -4.779210, -3.471969, -1.032451, -4.587064
62.268847, -3.199848, -3.824726, -4.548208, -2.401402, -3.883168, -4.529271, -4.109782, -3.259998, -4.783131, -3.471969, -1.032451, -4.587064
62.366295, -3.199848, -3.824726, -4.548208, -2.406725, -3.854422, -4.529271, -4.107715, -3.230836, -4.783131, -3.471969, -1.032451, -4.587064
62.468674, -3.199848, -3.824726, -4.612620, -2.412318, -3.824222, -4.529271, -4.105806, -3.200182, -4.774605, -3.471969, -1.032451, -4.587064
62.573084, -3.199848, -3.824726, -4.612620, -2.418022, -3.793422, -4.529271, -4.103858, -3.168920, -4.774605, -3.471969, -1.032451, -4.587064
62.671438, -3.199848, -3.824726, -4.612620, -2.423395, -3.764410, -4.529271, -4.102023, -3.139471, -4.774605, -3.471969, -1.032451, -4.587064
62.774415, -3.199848, -3.824726, -4.612620, -2.429020, -3.734033, -4.529271, -4.100103, -3.108637, -4.774605, -3.471969, -1.032451, -4.587064
62.884248, -4.455544, -2.424752, -4.612620, -2.435021, -3.701634, -4.529271, -4.103416, -3.065986, -4.774605, -3.471969, -1.032451, -4.587064
62.973277, -4.455544, -2.424752, -4.612620, -2.439884, -3.675372, -4.529271, -4.101756, -3.039329, -4.774605, -3.471969, -1.032451, -4.587064
63.089143, -4.455544, -2.424752, -4.612620, -2.446214, -3.641193, -4.529271, -4.099594, -3.004637, -4.774605, -3.471969, -1.032451, -4.587064
63.178352, -4.455544, -2.424752, -4.612620, -2.451087, -3.614878, -4.529271, -4.097930, -2.977926, -4.774605, -3.471969, -1.032451, -4.587064
63.293950, -4.455544, -2.424752, -4.612620, -2.457402, -3.580778, -4.529271, -4.095774, -2.943313, -4.774605, -3.471969, -1.032451, -4.587064
63.391190, -4.455544, -2.424752, -4.612620, -2.462714, -3.552094, -4.529271, -4.093960, -2.914198, -4.774605, -3.471969, -1.032451, -4.587064
63.499097, -4.455544, -2.424752, -4.935175, -2.468609, -3.520263, -4.529271, -4.091688, -2.881906, -4.782634, -3.471969, -1.032451, -4.587064
63.590264, -4.455544, -2.424752, -4.935175, -2.473589, -3.493370, -4.529271, -4.090891, -2.853675, -4.783269, -4.164595, -2.791460, -4.846135
63.695906, -3.441049, -2.855535, -4.935175, -2.479360, -3.462208, -4.529271, -4.079700, -2.822218, -4.783853, -4.130059, -2.799453, -4.841638
63.801044, -3.441049, -2.855535, -4.935175, -2.485104, -3.431194, -4.529271, -4.077891, -2.790966, -4.784400, -4.107004, -2.804698, -4.838638
63.909396, -3.441049, -2.855535, -4.935175, -2.491023, -3.399231, -4.529271, -4.076128, -2.758454, -4.784967, -4.113981, -2.752525, -4.841012
64.006275, -3.441049, -2.855535, -4.935175, -2.496315, -3.370654, -4.529271, -4.074305, -2.729885, -4.785499, -4.092933, -2.757301, -4.838257
64.114503, -3.441049, -2.855535, -4.935175, -2.502228, -3.338728, -4.529271, -4.072357, -2.697606, -4.786051, -4.100191, -2.704388, -4.840662
64.205168, -3.441049, -2.855535, -4.935175, -2.507265, -3.311999, -4.526107, -4.071074, -2.670171, -4.783495, -4.112632, -2.650230, -4.843788
64.319952, -3.441049, -2.855535, -4.935175, -2.513779, -3.278186, -4.522100, -4.069078, -2.636108, -4.780101, -4.089668, -2.655505, -4.840741
64.416267, -3.441049, -2.855535, -4.935175, -2.519339, -3.249831, -4.518738, -4.068277, -2.606022, -4.777391, -4.137665, -2.523825, -4.841930
64.524609, -3.839754, -2.485647, -4.940384, -2.525715, -3.217960, -4.514956, -4.063305, -2.571657, -4.782508, -4.108037, -2.530832, -4.837932
64.621022, -3.839754, -2.485647, -4.940384, -2.531483, -3.189617, -4.511590, -4.058447, -2.542834, -4.779137, -3.866130, -2.545221, -4.778661
64.723392, -3.839754, -2.485647, -4.940384, -2.537716, -3.159545, -4.508017, -4.057468, -2.512045, -4.776253, -4.120503, -2.502881, -4.844471
64.822129, -3.839754, -2.485647, -4.940384, -2.543828, -3.130562, -4.504570, -4.052678, -2.482784, -4.772757, -3.855589, -2.502899, -4.767875
64.927486, -3.839754, -2.485647, -4.940384, -2.550463, -3.099659, -4.500893, -4.051557, -2.450422, -4.769617, -4.095492, -2.397491, -4.822894
65.030922, -3.839754, -2.485647, -4.940384, -2.557087, -3.069343, -4.497282, -4.048410, -2.422923, -4.766404, -3.950983, -2.651947, -4.805736
65.129073, -3.839754, -2.485647, -4.940384, -2.563470, -3.040598, -4.493856, -4.048021, -2.392872, -4.763756, -4.120276, -2.350655, -4.840745
65.232250, -3.839754, -2.485647, -4.940384, -2.570181, -3.010381, -4.493856, -4.047207, -2.362005, -4.764481, -4.098064, -2.364935, -4.836252
65.344299, -4.194464, -1.498406, -4.940384, -2.577468, -2.977566, -4.493856, -4.048466, -2.315813, -4.765169, -4.099348, -2.304479, -4.833333
65.440960, -4.194464, -1.498406, -4.940384, -2.583755, -2.949257, -4.493856, -4.047359, -2.286264, -4.765592, -4.075097, -2.247473, -4.807491
65.549527, -4.194464, -1.498406, -4.457372, -2.590816, -2.917462, -4.493856, -4.046262, -2.253695, -4.750726, -4.055026, -2.252242, -4.804678
65.644918, -4.194464, -1.498406, -4.457372, -2.597020, -2.889525, -4.493856, -4.045452, -2.224712, -4.751295, -4.064281, -2.199336, -4.807604
65.748195, -4.194464, -1.498406, -4.457372, -2.603628, -2.859255, -4.497461, -4.044137, -2.193912, -4.755399, -4.044302, -2.204085, -4.804784
65.850809, -4.194464, -1.498406, -4.457372, -2.610086, -2.829156, -4.501043, -4.042853, -2.162969, -4.759467, -4.052687, -2.150357, -4.807620
65.959841, -4.194464, -1.498406, -4.457372, -2.616826, -2.797148, -4.504849, -4.041047, -2.130678, -4.763687, -4.031696, -2.155345, -4.804637
66.056114, -4.194464, -1.498406, -4.457372, -2.622682, -2.768866, -4.508210, -4.039457, -2.101905, -4.767493, -4.038616, -2.106259, -4.811561
66.164755, -3.096959, -3.155402, -4.457372, -2.629170, -2.736926, -4.512002, -4.023256, -2.086064, -4.771650, -4.011873, -2.112589, -4.807737
66.252886, -3.096959, -3.155402, -4.457372, -2.634353, -2.711000, -4.515078, -4.022068, -2.058718, -4.775192, -4.052184, -1.995816, -4.821336
66.368112, -3.096959, -3.155402, -4.457372, -2.640993, -2.677076, -4.519100, -4.020059, -2.024403, -4.779753, -4.039714, -2.035956, -4.833068
66.465837, -3.096959, -3.155402, -4.457372, -2.646526, -2.648285, -4.522512, -4.018152, -1.994747, -4.783568, -4.029107, -1.967650, -4.823520
66.568489, -3.096959, -3.155402, -4.514990, -2.652230, -2.618022, -4.526095, -4.016134, -1.964142, -4.774011, -4.007217, -1.972913, -4.820326
66.672841, -3.096959, -3.155402, -4.514990, -2.658028, -2.587258, -4.526095, -4.014161, -1.932711, -4.774584, -4.011200, -1.920540, -4.831360
66.772112, -3.096959, -3.155402, -4.514990, -2.663545, -2.557992, -4.526095, -4.012006, -1.903319, -4.775124, -3.992003, -1.925141, -4.828540
66.875584, -3.096959, -3.155402, -4.514990, -2.669294, -2.527488, -4.526095, -4.010082, -1.871895, -4.775712, -4.011559, -1.842767, -4.833997
66.985100, -4.119325, -1.820542, -4.514990, -2.675379, -2.495202, -4.526095, -4.009408, -1.838958, -4.776266, -3.992030, -1.847503, -4.831095
67.080728, -4.119325, -1.820542, -4.514990, -2.680693, -2.467009, -4.526095, -4.007459, -1.810078, -4.776844, -3.999743, -1.793670, -4.834054
67.190026, -4.119325, -1.820542, -4.514990, -2.686766, -2.434787, -4.526095, -4.004950, -1.777677, -4.777385, -3.978870, -1.798730, -4.830929
67.277773, -4.119325, -1.820542, -4.514990, -2.691642, -2.408919, -4.526095, -4.003094, -1.751116, -4.777965, -3.993492, -1.731889, -4.835337
67.394775, -4.119325, -1.820542, -4.514990, -2.698143, -2.374426, -4.526095, -4.000352, -1.716409, -4.778505, -3.971287, -1.737298, -4.831982
67.490622, -4.119325, -1.820542, -4.514990, -2.703469, -2.346169, -4.526095, -3.998150, -1.687664, -4.779068, -3.978329, -1.684128, -4.834844
67.592911, -4.119325, -1.820542, -4.854166, -2.709153, -2.316013, -4.526095, -3.995466, -1.657522, -4.783317, -3.961032, -1.688339, -4.832211
67.695612, -4.119325, -1.820542, -4.854166, -2.714859, -2.285736, -4.526095, -3.993407, -1.626516, -4.784037, -4.001589, -1.608551, -4.855336
67.797266, -3.224100, -2.181246, -4.854166, -2.720508, -2.255767, -4.526095, -3.979607, -1.605249, -4.784681, -3.972388, -1.629772, -4.848392
67.900288, -3.224100, -2.181246, -4.854166, -2.726232, -2.225396, -4.526095, -3.977481, -1.574079, -4.785383, -3.984429, -1.551511, -4.854872
68.010206, -3.224100, -2.181246, -4.854166, -2.732340, -2.192991, -4.526095, -3.974903, -1.541577, -4.786027, -3.963523, -1.566858, -4.849829
68.105789, -3.224100, -2.181246, -4.854166, -2.737651, -2.164812, -4.526095, -3.972386, -1.513983, -4.786622, -3.945640, -1.579857, -4.845529
68.215612, -3.224100, -2.181246, -4.854166, -2.743753, -2.132435, -4.526095, -3.969768, -1.481340, -4.787285, -3.958358, -1.495385, -4.852901
68.302586, -3.224100, -2.181246, -4.854166, -2.748586, -2.106794, -4.526095, -3.967645, -1.454775, -4.787781, -3.956445, -1.418913, -4.836861
68.420476, -3.224100, -2.181246, -4.854166, -2.755137, -2.072039, -4.526095, -3.964650, -1.420095, -4.788363, -3.942854, -1.458606, -4.846020
68.516415, -3.224100, -2.181246, -4.854166, -2.760468, -2.043756, -4.526095, -3.962287, -1.390863, -4.788820, -3.950621, -1.355861, -4.834020
68.626044, -3.022062, -2.178155, -5.048310, -2.766559, -2.011436, -4.526095, -3.945095, -1.370258, -4.802087, -3.932199, -1.360498, -4.831069
68.720628, -3.022062, -2.178155, -5.048310, -2.771815, -1.983552, -4.526095, -3.942500, -1.341468, -4.802407, -3.939006, -1.306710, -4.834149
68.823066, -3.022062, -2.178155, -5.048310, -2.777507, -1.953352, -4.526095, -3.939448, -1.311327, -4.802818, -3.920427, -1.341948, -4.843422
68.925419, -3.022062, -2.178155, -5.048310, -2.783194, -1.923178, -4.526095, -3.936508, -1.280418, -4.803129, -3.925508, -1.258810, -4.833959
69.034784, -3.022062, -2.178155, -5.048310, -2.789271, -1.890936, -4.526095, -3.933118, -1.247983, -4.803405, -3.905770, -1.263774, -4.830747
69.131383, -3.022062, -2.178155, -5.048310, -2.794639, -1.862457, -4.526095, -3.930284, -1.218791, -4.803722, -3.917160, -1.196965, -4.835097
69.241760, -3.022062, -2.178155, -5.048310, -2.800772, -1.829917, -4.526095, -3.926816, -1.186058, -4.804003, -3.897403, -1.201958, -4.831850
69.329395, -3.022062, -2.178155, -5.048310, -2.805641, -1.804082, -4.526095, -3.924028, -1.159924, -4.804300, -3.898883, -1.162916, -4.833666
69.446327, -4.838475, -0.871297, -5.048310, -2.812139, -1.769609, -4.526095, -3.933898, -1.121848, -4.804578, -3.889526, -1.165274, -4.832118
69.540884, -4.838475, -0.871297, -5.048310, -2.817393, -1.741733, -4.526095, -3.930411, -1.094739, -4.804826, -3.872938, -1.169417, -4.829377
69.651648, -4.838475, -0.871297, -4.805005, -2.823547, -1.709079, -4.526095, -3.926939, -1.061877, -4.805309, -3.900402, -1.076668, -4.852243
69.747611, -4.838475, -0.871297, -4.805005, -2.828880, -1.680788, -4.526095, -3.923662, -1.034064, -4.805733, -3.883851, -1.090025, -4.847732
69.848665, -4.838475, -0.871297, -4.805005, -2.834495, -1.650996, -4.526095, -3.920356, -1.004359, -4.806147, -3.888812, -1.035832, -4.847096
69.952367, -4.838475, -0.871297, -4.805005, -2.840257, -1.620424, -4.526095, -3.915444, -0.974352, -4.805983, -3.784161, -1.037831, -4.789734
70.062094, -4.838475, -0.871297, -4.805005, -2.846354, -1.588075, -4.526095, -3.911887, -0.941829, -4.806443, -3.880341, -0.958328, -4.852024
70.150281, -4.838475, -0.871297, -4.805005, -2.851254, -1.562077, -4.526095, -3.907323, -0.916442, -4.806281, -3.770771, -0.978960, -4.790253
70.266910, -2.295227, -1.153288, -4.805005, -2.857735, -1.527694, -4.526095, -3.879357, -0.886389, -4.806624, -3.843003, -0.932798, -4.840499
70.355482, -2.295227, -1.153288, -4.805005, -2.862656, -1.501582, -4.526095, -3.876132, -0.861207, -4.806921, -3.828528, -0.944728, -4.836393
70.470191, -2.295227, -1.153288, -4.805005, -2.869030, -1.467765, -4.526095, -3.872417, -0.827164, -4.807140, -3.841830, -0.841308, -4.828834
70.565759, -2.295227, -1.153288, -4.805005, -2.874340, -1.439590, -4.526095, -3.868955, -0.799797, -4.807469, -3.819705, -0.876967, -4.840025
70.677546, -2.295227, -1.153288, -4.710024, -2.880552, -1.406634, -4.526095, -3.865262, -0.767167, -4.802972, -3.821142, -0.817684, -4.840057
70.770551, -2.295227, -1.153288, -4.710024, -2.885720, -1.379216, -4.526095, -3.862309, -0.739356, -4.803219, -3.834131, -0.737825, -4.827705
70.874181, -2.295227, -1.153288, -4.710024, -2.891478, -1.348665, -4.526095, -3.858792, -0.709260, -4.803561, -3.813005, -0.766048, -4.837460
